No,Jenis OPTK,Kategori,NAMA OPTK,INANG/HOST,MP,DAERAH SEBAR
61,CENDAWAN,A1,"""[s]: Gibberella avenacea R.J. Cook, 1967; [a]: Fusarium avenaceum (Fr.) Sacc., 1886;"" ""(Syn. Fusarium avenaceum Fr., 1832, Fusarium avenaceum f. avenaceum (Fr.) Sacc., 1886, Fusarium avenaceum f. fabalis X.Y. Ruan, Y.M. Jiang, W. Luo & J.H. Wang, 1982, Fusarium avenaceum f. fabarum X.Y. Ruan, Y.M. Jiang, W. Luo & J.H. wang, 1982,  Fusarium avenaceum f. fabae (T.F. Yu) W. Yamam., 1955, Fusarium avenaceum subsp. avenaceum (Fr.) Sacc., 1886, Fusarium avenaceum subsp. volutum (Wollenw.) Raillo., 1950, Fusarium avenaceum var. avenaceum (Fr.) Sacc., 1886, Fusarium avenaceum var. fabae T.F. Yu, 1944, Fusarium avenaceum var. herbarum (Corda) Bilai., 1955, Fusarium avenaceum var. pallens Wollenw., 1924, Fusarium avenaceum var."" volutum (Wollenw.) Wollenw. & Reinking, ""1935, Fusarium graminum var. herbarum (Corda) Wollenw., 1930, Fusarium herbarum var. avenaceum (Fr.) Wollenw., 1930, Fusarium herbarum var. volutum Wollenw., 1930, Fusarium herbarum (Corda) Fr., 1849, Fusarium herbarum var. herbarum (Corda) Fr., 1849, Fusarium paspali Hennings, Fusarium roseum f. sp. cerealis 'Avenaceum (Cooke) Snyder & Hansen, Fusarium roseum var. avenaceum (Fries) W.C. Snyder & H.N Hansen, Solenosporium herbarum Corda, 1839); Fungi, Ascomycota, Sordariomycetes; Hypocreales, Nectriaceae; Fusarium blight, head blight, stem base disease, scab, foot rot of cereals, seedling blight of cereals, stalk rot of maize"" ","Abies balsamea (balsam fir), Acacia nilotica (gum arabic tree), Albizia julibrissin (silk tree), Allium porrum (bawang ""daun, leek), Allium sativum (bawang putih, garlic), Armoracia rusticana (horseradish), Asparagus officinalis (asparagus), Avena sativa (oat, oats), Beta vulgaris (bit, beetroot), Betula pendula (common silver birch), Brassica napus var. napus (rape), Brassica oleracea var. botrytis (kembang kol, cauliflower), Brassica oleracea var. capitata (kubis, cabbage), Brassica rapa subsp. oleifera (turnip rape), Cajanus cajan (kacang gude, pigeon pea), Calendula officinalis (Pot marigold), Carum carvi (caraway), Chrysanthemum spp. (krisan, daisy), Cicer arietinum (chickpea), Consolida ambigua (rocket larkspur), Cucumis sativus (mentimun, cucumber), Cucurbita pepo (labu, zukini, zucchini), Cyamopsis tetragonoloba (guar), Dactylis glomerata (cocksfoot), Daucus carota (wortel, carrot),"" Dianthus caryophyllus (anyelir, carnation), ""Eucalyptus obliqua (messmate stringybark), Eucalyptus radiata, Fagus sylvatica (common beech), Foeniculum vulgare (fennel), Fragaria vesca (wild strawberry), Fraxinus excelsior (ash), Fritillaria, Glycine max (kedelai, soyabean), Gossypium (cotton), Helianthus annuus (bunga matahari, sun flower), Hordeum vulgare (barli, barley), Hosta, Ipomea batatas (ubi jalar, sweet potato), Juglans regla (walnut), Laburnum anagyroides (laburnum), Lens culinaris subsp. culinaris (lentil), Linum usitatissimum (flax), Lolium multiflorum (Italian ryegrass), Lolium perenne (perennial ryegrass), Lupinus (lupins), Lupinus luteus (yellow lupin), Malus domestica (apel, apple), Medicago littoralis (strand medick), Medicago rugosa,"" ""Medicago sativa (alfalfa, lucerne), Medicago tribuloides (barrel medic), Miscanthus × giganteus, Morus (melberry tree), Nicotiana tabacum (tembakau, tobacco), Onobrychis viciifolia (sainfoin), Oryza sativa (padi, paddy, rice), Panax quinquefolius (American ginseng), Persea americana (alpukat, avocado), Phaseolus vulgaris (buncis, common bean), Picea abies (common spruce), Pinus nigra (black pine), Pinus sylvestris (Scots pine), Piper betle (betel pepper), Pisum sativum (kacang kapri, pea), Populus deltoides (poplar), Prunus cerasus (kersen, sour cherry), Prunus persica (persik, peach), Prunus persica var. nucipersica (nectarine), Pseudotsuga menziesii (Douglas-fir), Pteridium aquilinum (bracken), Pyrus communis (pir, pear), Rubus idaeus (raspberry), Secale cereale (gandum hitam, rye),"" ""Solanum lycopersicum (tomat, tomato), Solanum tuberosum (kentang, potato), Strelitzia reginae (Queens bird-of- paradise), Theobroma cacao (kakao, cocoa), Trifolium fragiferum (strawberry clover), Trifolium pratense (red clover), Trifolium repens (semanggi putih, white clover), Trifolium subterraneum (subterranean clover), Triticum aestivum (gandum, wheat), Triticum turgidum (durum wheat), Vicia, Vicia (vetch), Vicia faba (kacang babi, faba bean), Zea mays (jagung, corn, maize)"" ","""akar (roots), batang (stems (above ground), trunks, branches), benih (true"" seeds, grains) buah (fruits), bunga (flowers, inflorescences, cones, calyx), polong (pods), tunas (shoots) ","""Africa: Egypt, Ethiopia, Kenya, South Africa, Tunisia America: Argentina, Brazil, Canada, Chile, Mexico, Puerto"" ""Rico, Peru, Trinidad and Tobago, USA, Venezuela Asia: China, Georgia, India, Iran, Iraq, Israel, Japan, Kazakhstan, Republic of Korea (South Korea), Lebanon, Malaysia, Sri Lanka, Taiwan, Turkey, Uzbekistan Europe: Austria, Azerbaijan, Belarus, Belgium, Bulgaria, Croatia, Czechia, Federal Republic of Yugoslavia, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Ireland, Italy, Latvia, Lithuania, Montenegro, Netherlands, Norway, Poland, Portugal, Romania, Russia, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Ukraine, United Kingdom Oceania: Australia, New Zealand, Papua Nugini"" "
62,CENDAWAN,A1,"[s]: Monilinia fructicola (G. Winter) Honey, 1928; (Syn. Ciboria fructicola G. Winter, 1883, Sclerotinia americana (Wormald) Norton & Ezekiel, 1924, Sclerotinia cinerea sensu auct. NZ, Sclerotinia cinerea f. americana Wormald, 1919, Sclerotinia fructicola (G. Winter) Rehm, 1906, Sclerotinia fructigena sensu auct. NZ); [a]: Monilia fructicola L.R. Batra, 1991; Fungi, Ascomycota, Leiotiomycetes, Helotiales, Sclerotiniaceae; brown rot, American brown rot of stone fruit, brown rot of apple, brown rot of cherry, twig canker of stone fruit","Chaenomeles spp. (flowering quinces), Cornus mas (cornelian cherry), Crataegus (hawthorns), Eriobotrya japonica (loquat), Malus domestica (apel, apple), Prunus armeniaca (aprikot, apricot), Prunus avium (ceri manis, sweet cherry), Prunus cerasus (kersen, sour cherry), Prunus domestica (prem, plum), Prunus dulcis (almon, badam, almond), Prunus persica (peach), Prunus salicina (Japanese plum), Pyrus spp. (pir, pear), Pyrus communis (European pear), Rubus fruticosus (blackberry)","batang (stem (above ground), trunks, branches), buah (fruits), bunga (flowers, inflorescences, cones, calyx), daun (leaves), media tanam (growing media associated with plants), polong (pods), tangkai buah, tunas (shoots)","Africa: Nigeria, South Africa, Tunisia, Zimbabwe America: Argentina, Bolivia, Brazil, Canada, Chile, Ecuador, Mexico, Guatemala, Panama, Paraguay, Peru, USA, Uruguay, Venezuela Asia: China, India, Israel, Japan, Republic of Korea (South Korea), Taiwan, Turkey, Yemen Europe: Azerbaijan, Bulgaria, Croatia, France, Germany, Greece, Hungary, Italy, Montenegro, Poland, Romania, Russia, Serbia, Slovenia, Spain, Switzerland Oceania: Australia, New Caledonia, New Zealand"
63,CENDAWAN,A1,"""[s]: Monilinia fructigena Honey, 1945; [a]: Acrosporium fructigenum (Pers.) Pers.,1822; (Syn. Monilia fructigena (Pers.) Pers., 1801, Monilia fructigena var. fructigena"" ""(Pers.) Pers., 1801, Oidium fructigenum (Pers.) Fr., 1832, Oidium fructigenum var. foliorum Westend., 1861, Oidium fructigenum var. fructigenum (Pers.) Fr., 1832, Sclerotinia fructigena (Pers.) J. Schröt., 1839, Stromatinia fructigena (Pers.) Bpud., 1907, Torula fructigena Pers., 1795); Fungi, Ascomycota, Leotiomycetes, Helotiales, Sclerotiniaceae; brown rot"" ","Actinidia arguta (tara vine), Amelanchier canadensis (thicket servicberry), Berberis spp. (barberries), Capsicum spp. (peppers), Cornus mas (cornelian cherry), Corylus avellana (hazel), Cotoneaster spp., Crataegus laevigata, Cydonia oblonga (quince), Diospyros kaki (kesemek, persimmon), Eriobotrya japonica (loquat), Ficus carica (fig), Fragaria spp. (stroberi, strawberry), Fragaria ananassa, Malus domestica (apel, apple), Malus sieversii, Malus sylvestris (crab-apple tree), Mespilus germanica (medlar), Prunus spp. (stone fruit), Prunus armeniaca (aprikot, apricot), Prunus avium (ceri manis, sweet cherry), Prunus cerasifera (myrobalan plum), Prunus cerasus (kersen, sour cherry), Prunus domestica (prem, plum), Prunus dulcis (almon, badam, almond), Prunus mandshurica, Prunus persica (peach), Prunus persica var. nucipersica (nectarine), Prunus salicina (Japanese plum), Prunus spinosa (blackthorn), Prunus triloba (rose tree of China), Psidium guajava (jambu biji, guava), Pyrus spp. (pir, pear), Pyrus ""betulaefolia, Pyrus communis (pir, pear), Pyrus pyrifolia (oriental pear tree), Pyrus ussuriensis (amur pear), Rhododendron spp. (azalea), Rosa spp.,(mawar, roses), Rubus spp. (blackberry, raspberry), Rubus occidentalis (black raspberry), Solanum lycopersicum (tomat, tomato), Sorbus spp. (rowan), Sorbus acuparia, Vaccinium spp. (blueberries), Vitis vinifera (anggur, grapevine)"" ","batang (stems (above ground), trunks, branches), buah (fruits), bunga (flowers, inflorescences, cones, calyx), daun (leaves), ""polong (pods), tunas (shoots)"" ","""Africa: Egypt, Morocco America: Brazil, Chile, Uruguay Asia: Afganistan, Armenia, Azerbaijan, China, DPR Korea (North Korea), Georgia, India, Iran, Israel, Japan, Kazakhstan, Lebanon, Nepal, Republic of"" ""Korea (South Korea), Taiwan, Turkey, Uzbekistan Europe: Austria, Belarus, Belgium, Bulgaria, Croatia, Cyprus, Czechia, Denmark, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Moldova, Montenegro, Netherlands, Norway, Poland, Portugal, Romania, Russia, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Ukraine, United Kingdom Oceania: Australia"" "
64,CENDAWAN,A1,"""[s]: Monilinia laxa (Aderh. & Ruhland) Honey, 1945; (Syn. Sclerotinia cinerea (Bonord.) J. Schröt., 1839, Sclerotinia cinerea Wormald, 1919, Sclerotinia cinerea f. cinerea Wormald, 1839, Sclerotinia cinerea f. mali Wormald, 1919, Sclerotinia cinerea f. pruni Wormald, 1919, Sclerotinia laxa Aderh. & Ruhland, 1905, Sclerotinia laxa Ehrenb., Sclerotinia laxa f. laxa"" ""Aderh. & Ruhland, 1905, Stromatinia laxa (Ehrenb.) Naumov, 1964); [a]: Monilia laxa (Ehrenb.) Sacc. & Voglino, 1886; (Syn. Acrosporium laxum (Ehrenb.) Pers., 1822, Monilia cinerea Bonord., 1851, Oidium laxum Ehrenb., 1818, Oospora cinerea (Bonord.) sacc. & Voglino, 1886, Oospora laxa (Ehrenb.) wallr., 1833, Torula cinerea (Bonord.) Bonord., 1853, Torula laxa (Ehrenb.) Rabenh., 1844); Fungi, Ascomycota, Leotiomycetes, Helotiales, Sclerotiniaceae; blossom blight, mummufying fruit, blossom wilt, brown rot of stone fruits, spur blight, twig canker, wither tip"" ","Cydonia oblonga (quince), Malus domestica (apel, apple), Malus sieversii, Prunus armeniaca (aprikot, apricot), Prunus avium (ceri manis, sweet cherry), Prunus cerasifera (myrobalan plum), Prunus cerasus (kersen, sour cherry), Prunus domestica (prem, plum), Prunus dulcis (almon, badam, almond), Prunus persica (peach), Prunus pseudocerasus (Chinese fruiting cherry), Prunus serrulata (Japanese flowering cherry), Prunus ""triloba (rose tree of China), Pyrus communis (pir, pear)"" ","batang (stems (above ground), trunks, branches), buah (fruits), bunga (flowers, inflorescences, cones, calix), daun (leaves), polong (pods), tunas (shoots)","""Africa: Morocco, South Africa America: Argentina, Brazil, Canada, Chile, Guatemala, Uruguay, USA Asia: Afghanistan, Bhutan, China, Georgia, India, Iraq, Israel, Japan, Lebanon, Turkey Europe: Austria, Azerbaijan, Belarus, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czechia, Denmark, Estonia, Federal Republic of Yugoslavia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Moldova, Montenegro, Netherlands, North"" ""Macedonia, Norway, Poland, Portugal, Romania, Russia, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Ukraine, United Kingdom Oceania: Australia, New Zealand"" "
65,CENDAWAN,A1,"""[s]: Neonectria ditissima (Tul. & C. Tul.) Samuels & Rossman, 2006; (Syn. Cucurbitaria ditissima (Tul. & C. Tul.) Kuntze, 1898, Nectria ditissima Tul. & C. Tul., 1865, Nectria ditissima"" ""var. ditissima Tul. C. Tul., 1865); [a]: Cylindrocarpon heteronemum (Berk. & Broome) Wollenw., 1928; (Syn. Cylindrocarpon willkommii (Lindau) Wollenw., 1928, Cylindrocarpon willkommii var. minus Wollenw., 1928, Cylindrocarpon willkommii var. pluriseptatum Wollenw., 1928,  Cylindrocarpon willkommii (Lindau) Wollenw., 1928, Cylindrocarpon willkommii var. minus Wollenw., 1928, Cylindrocarpon willkommii var. pluriseptatum Wollenw., 1928, Cylindrocarpon willkommii var. willkommii (Lindau) Wollenw., 1928, Nectria ditissima var. arctica Wollenw., 1926, Fusarium willkommii J. Lindau., 1909, Fusarium"" ""willkommii Lindau, 1909); Fungi, Ascomycota, Sordariomycetes, Hypocreales, Nectriaceae; hardwoods perennial canker, Nectria cancer"" ","Albizia lebbeck, Acer circinatum, Acer macrophyllum (broadleaf maple), Acer pensylvanicum (striped maple), Acer pseudoplatanus, Acer rubrum (red maple), Acer saccharum (sugar maple), Acer spicatum ""(mountain maple), Aesculus hippocastanum, Ainus glutinosa, Alnus incana (grey alder), Betula alleghaniensis (yellow birch), Betula lenta (sweet birch), Betula nigra (river birch), Betula papyrifera (paper birch), Betula pendula (common silver birch), Betula populifolia (gray birch), Betula pubescens, Carpinus betulus (hornbeam), Carya cordiformis (bitternut hickory), Carya glabra (Pignut hickory), Carya illinoinensis (pecan), Carya ovata (shagbark hickory), Carya tomentosa, Cornus nuttallii (Pacific dogwood), Corylus avellana (hazel), Cydonia oblonga, Fagus grandifolia (American beech), Fagus sylvatica (common beech), Fogus silvatica, Frangula alnus (alder buckthorn), Fraxinus excelsior (ash), Fraxinus nigra (black ash), Juglans cinerea (butternut), Juglans nigra (black walnut), Juglans sp., Juglans regia, Malus"" ""domestica (appel, apple), Nyssa sylvatica (tupelo), Platanus orientalis, Populus grandidentata (bigtooth aspen), Populus tremuloides (trembling aspen), Pupulus spp., Prunus serotina (black cherry), Pyrus communis (pir, pear), Pyrus pyrifolia (oriental pear tree), Quercus alba (white oak), Quercus bicolor (swamp white oak), Quercus coccinea (scarlet oak), Quercus garryana (Garry oak), Quercus laurifolia (Laurel oak), Quercus rubra (northern red oak), Quercus robus, Quercus velutina (black oak), Rhus typhina (staghorn sumac), Rosa sp. (mawar, rose), Salix alba, Salix amygdaloides (peachleaf willow), Sorbus aucuparia (mountain ash), S. vitallina, Tillia spp, Tilia americana (basswood), Ulmus americana (American elm), Ulmus glabra"" ","batang (stems), buah (fruits), polong (pods)","Africa: Canary Island, Madagascar, South Africa America: Argentina, Canada, Chile, Mexico, USA, Uruguay Asia: Afganistan, India, Iran, Iraq, Japan, Lebanon, Republic of Korea (South Korea), Saudi Arabia, Syria, Taiwan ""Europe: Austria, Belgium, Bulgaria, Czech Republic, Denmark, England, Estonia, Faroe Island, France, Germany, Greece, Hungary, Iceland, Ireland, Italy, Lithuania, Macedonia, Netherland, Norway, Poland, Portugal, Romania, Russia, Slovakia, Spain, Sweden, Switzerland, Ukraine, United Kingdom Oceania: New Zealand"" "
66,CENDAWAN,A1,"""[s]: - [a]: Penicillium expansum Link, 1809; (Syn. Penicillium crustaceum Link, 1809, Penicillium crustaceum var. crustaceum Link, 1809, Penicillium expansum var. expansum Link, 1809, Penicillium glaucum Stoll,"" ""Penicillium glaucum var. coremium Sacc., 1886, Penicillium glaucum var. expansum Pers., 1822, Penicillium glaucum var. fasciculatum Pers., 1822, Penicillium glaucum var. foetidum Sopp, 1912, Penicillium glaucum var. glaucum Link, 1805, Penicillium glaucum var. inodorum Sopp, 1912, Penicillium glaucum var. minor Malchevsk., 1939, Penicillium glaucum var. pallidum Sopp, 1912); Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Trichocomaceae; blue mould of stored apple, soft rot of apple, soft rot of grape, storage rot of fruit"" ","Allium cepa (bawang bombai, onion), Allium sativum (bawang putih, garlic), Beta vulgaris var. saccharifera (bit, sugar beet), Brassica oleracea var. gemmifera (Brussels sprouts), Cydonia oblonga (quince), Fragaria ananassa (stroberi, strawberry), Gossypium hirsutum ""(Bourbon cotton), Hordeum vulgare (barli, barley), Lilium (lily), Malus domestica (apel, apple), Phoenix dactylifera (date-palm), Prunus armeniaca (aprikot, apricot), Prunus avium (ceri manis, sweet cherry), Prunus domestica (prem, plum), Prunus persica (peach), Punica granatum (delima, pomegranate), Pyrus communis (pir, pear), Rheum hybridum (rhubarb), Solanum lycopersicum (tomat, tomato), Triticum aestivum (gandum, wheat), Vaccinium (blueberries), Vitis vinifera (anggur, grapevine), Zea mays (jagung, corn, maize)"" ",buah (fruits),"""Africa: Egypt, Ghana, Kenya, Mauritius, Morocco, Nigeria, South Africa, Zambia, Zimbabwe America: Argentina, Bolivia, Brazil, Canada, Chile, Honduras, Jamaica, Nicaragua, Peru, USA, Uruguay, Venezuela Asia: Armenia, Brunei Darussalam, China, DPR Korea (North Korea), Georgia, Hong"" ""Kong, India, Iran, Iraq, Israel, Japan, Kazakhstan, Malaysia, Pakistan, Philippines, Republic of Korea (South Korea), Saudi Arabia, Sri Lanka, Thailand, Turkey Europe: Belgium, Bulgaria, Cyprus, Czech Republic, Denmark, France, Greece, Italy, Latvia, Lithuania, Montenegro, Norway, Poland, Portugal, Romania, Serbia, Slovakia, Spain, Sweden, Ukraine, United Kingdom Oceania: Australia, New Zealand"" "
67,CENDAWAN,A1,"[s]: - [a]: Phymatotrichopsis omnivora (Duggar) Hennebert, 1973; (Syn. Ozonium ""omnivorum Shear, 1907, Phymatotrichum omnivorum Duggar, 1916); Fungi, Ascomycota, Pezizomycotina, Pezizomycetes, Pezizales, Rhizinaceae; cotton root rot, root rot of cotton, soft rot of cotton, cotton soft rot, grapevine  root rot"" ","Fabaceae, Juglandaceae, Malvaceae, Rosaceae, Umbelliferae, Abelmoschus moschatus (okra, lady’s finger), Arachis hypogaea ""(kacang tanah, groundnut), Beta vulgaris var saccharifera (bit, sugar beet), Carya illinoinensis, Ficus carica (ara), Glycine max (kedelai, soybean), Gossypium barbadens (kapas, cotton), Juglans regia, Malus sp. (apel tanaman hias, ornamental apple), Malus domestica (apel, apple), Medicago sativa, Phaseolus, Populus, Prunus spp., Pyrus communis (pir,"" pear), Robinia pseudoacacia (akasia, acacia), Salix, Ulmus, Vitis vinifera (anggur, grapevine) ","akar (roots), batang (stems above ground), trunks, branches), media tanam (growing media associated with plants), tunas (shoots)","America: Argentina, Brazil, Colombia, Mexico, USA, Venezuela"
68,CENDAWAN,A1,". [s]: Rosellinia necatrix Berl. ex Prill., 1904; (Syn. Hypoxylon necatrix (Berl. ex Prill.) P.M.D. Martin, 1968, Hypoxylon necatrix (Berl. ex Prill.) P.M.D. Martin, 1976, Rosellinia radiciperda sensu auct. NZ; fide Nzfungi (2008) ); [a]: Dematophora necatrix R. Hartig, 1883, Pleurographium necator (R. Hartig) Goid., 1935, Rhizomorpha necatrix R. Hartig, 1883); Fungi, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Xylariaceae; Dematophora root rot, white root rot of trees","""Abies alba, Acacia, Acer, Actinidia deliciosa (kiwi, kiwi fruit), Aesculus, Annona, Asparagus officinalis (asparagus, asparagus), azalea, Begonia, Beta vulgaris var. saccharifera (bit, sugar beet), Berberis, Boehmeria nivea (rami, ramie), Brassica oleracea capitata (kubis, cabbage), Camellia sinensis (teh, tea), Carya, Castanea sativa, Ceanothus megacarpus, Cedrus atlantica, Cerealia, Citrus spp., Coffea spp. (kopi, coffee), Corylus avellana, Cotoneaster, Crocosmia crocosmiiflora, Cydonia oblonga, Cynara scolymus (artisyok, artichoke), Cyclamen, Cyperus esculentus, Daucus carota (wortel, carrot), Dianthus,"" ""Diospyros, Eriobotrya japonica, Eucalyptus spp. (eukaliptus, eucalyptus), Fagus, Feijoa sellowiana, Ficus carica, Fragaria, Fragaria vesca (stroberi, strawberry), Gladiolus hybrids, Helianthus annuus (bunga matahari, sunflower), Humulus lupulus, Hyacinthus, Ilex aquifolium, Iris, Ixia, Jasminum sambac (melati, jasmine), Juglans, Juglans regia, Lavandula, Larix decidua, Ligustrum vulgare, Laurus nobilis, Malus, Malus domestica (apel, apple), Manihot esculenta (ubi kayu, cassava), Macadamia, Medicago sativa, Mangifera indica (mangga, mango), Morus, Narcissus, Olea europea subsp. europea (zaitum, olive), Paeonia, Passiflora quadrangularis (markisa, passion-fruit, granadilla), Persea americana (alpukat, avocado), Pelargonium, Phaseolus, Pistacia vera, Picea abies,"" ""Piper nigrum (lada, pepper), Pinus merkusii (tusam, pinetree), Platanus, stone fruit, Populus, Protea, Prunus cerrasus (kersen, sour cherry), Punica granatum (delima, pomegranate), Pyracantha, Pyrus communis (pir, pear), Rosa spp. (mawar, rose), Ribes, Rubus spp., Rumex, Salix, Solanum tuberosum (kentang, potato), Sorbus aucuparia, Theobroma cacao (kakao, cocoa), Tulipa, Ulmus, Viburnum, Vicia, Viola, Vitis, Vitis vinifera (anggur, grapevine), Zantedeschia, Zea mays (jagung, corn, maize), Ziziphus jujuba"" ","akar (roots), batang (stems, above ground, trunks, branches), kayu (woods), kulit kayu (bark), media tanam (growing media associated with plants), tunas (shoots), umbi (bulbs, tubers, corms, rhizomes)","Africa: Central Africa, Democratic of the Republic Congo, Ethiopia, Kenya, Morocco, Mozambique, Nigeria, South Africa, Réunion, Zimbabwe America: Argentina, Brazil, Colombia, Dominica, Mexico, USA Asia: China, Georgia, India, Iran, Iraq, Israel, Japan, Lebanon, Philippines,South Korea, Taiwan, Turkey Europe: Austria, Bosnia and Herzegovina, Bulgaria, Croatia, Cyprus, France, Germany, Greece, Italy, Montenegro, Netherlands, North Macedonia, Portugal, Romania, Russia, Serbia, Slovenia, Spain, Switzerland, Ukraine, United Kingdom Oceania: New Zealand"
69,CENDAWAN,A1,""". [s]: Schizothyrium pomi (Mont. & Fr.) Arx., 1959; (Syn. Gyrothyrium westerdijkiae Arx. (1950); [a]: Botryodiplodia pomi (Mont. & Fr.) Cif (1946); (Syn. Labrella pomi Mont"" ""(1834), Leptothyrium pomi (Mont.) Sacc (1880), Leptothyrium pomi A. Selby, 1920, Microsticta pomi (Mont.) (1849), Microthyriella paludosa C. Booth, 1958, Microthyriella rubi, Petr., 1923, Schizothyrina rubi (Petr.), Zygophiala jamaicensis E. W. Mason; Fungi, Ascomycota, Pezizomycotina, Dothideomycetes, Schizothyriaceae; greasy blotch, flyspeck, sooty blotch"" ","Actinidia deliciosa (kiwi), Citrus sp. (jeruk, orange), Cydonia oblonga (quince), Dianthus caryophyllus (anyelir, carnation), Diospyros, Diospyros sp. (Malabar ebony), Japanese persimmon, Malus domestica (apel, apple), Musa sp., Prunus domestica (prem, plum), Pyrus communis (pir, pear), Rubus fructicosus (blackberry), Rubus idaeus (raspberry), Vitis vinifera (anggur, grapevine) ",buah (fruits),"""Africa: Tanzania, Togo, Zimbabwe America: USA Asia: Brunei Darussalam, China, India, Iran, Japan, Pakistan, Sri Lanka Europe: Austria, Czech"" Republic, Germany, Montenegro, Netherlands, Portugal, Serbia, Romania, United Kingdom Oceania: New Zealand "
70,CENDAWAN,A1,""". [c]: Trachysphaera fructigena Tabor & Bunting (1923); Chromista, Oomycota, Oomycetes, Pythiales, Pythiaceae; cigar end rot of banana, berry rot of coffee, fungus rot of banana, mealy pod of cacao,"" fruit rot of coffee, pod rot of cacao ","Citrus, Coffea spp. (kopi, coffee), Coffea liberica (kopi, Liberian coffee tree) Musa spp. (pisang, banana), Malus, Persea americana (alpukat, avocado), Prunus, Pyrus, Theobroma cacao (kakao, cocoa)","buah (fruits), bunga (flowers, inflorescences, cones, calyx), polong (pods)","Africa: Cameroon, Central Africa, Chad, Congo, DR Congo, Equatorial Guinea, Gabon, Ghana, Guinea, Ivory Coast, Madagascar, Nigeria, Sierra Leone"
71,CENDAWAN,A1,""". [s]: Venturia inaequalis (Cooke) G.Winter, 1875; (Syn. Didymosphaeria inaequalis (Cooke) Niessl, 1881, Endostigme cinerascens (Rabenh.) J?rst.  Endostigme inaequalis (Cooke) Syd., 1923, Mycosphaerella cinerascens (Rabenh.) Vestegr., 1897, Sphaerella cinerascens Rabenh., 1865, Sphaerella inaequalis Cooke, 1866, Venturia inaequalis var. cinerascens (Rabenh.) Aderh., 1897, Venturia inaequalis var. inaequalis (Cooke) G. Winter, 1875); [a]: Cladosporium dendriticum Wallr., 1833; (Syn. Cladosporium dendriticum var. dendriticum Wallr., 1833, Cladosporium dendriticum var. heteromeles Harkn., 1881, Fusicladium amelanchieris (Sacc.) Oliviera, Fusicladium dendriticum (Wallr.)"" ""Fuckel, 1870, Fusicladium dendriticum f. dendriticum (Wallr.) Fuckel, 1870, Fusicladium dendriticum var. dendriticum (Wallr.) Fuckel, 1870, Fusicladium dendriticum var. eriobotryae Scalia, 1901, Fusicladium dendriticum var. eriobotyrae Scalia, 1901, Fusicladium dendriticum f. fruticola Ferraris, 1910, Fusicladium dendriticum f. microsperma Roum., 1891, Fusicladium dendriticum var. opuli Thüm., 1874, Fusicladium dendriticum var. soraueri (Thüm.) Sacc., 1886, Fusicladium dendriticum var. sorbi-torminalis S?vul. & Sandu, 1933, Fusicladium dendriticum var. sorbinum Sacc., 1905, Fusicladium pomi (Fr.) Lind, 1913, Fusicladium pyrorum var. amelanchieris Sacc., 1886,"" ""Napicladium soraueri Thüm., 1875, Passalora dendritica (Wallr.) Sacc., 1878, Passalora dendritica var. dendritica (Wallr.) Sacc., 1878, Spilocaea pomi Fr., 1819, Spilosticta cinerascens (Rabenh.) Petr., 1947, Spilosticta inaequalis (Cooke) Petr., 1940); Fungi, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporomycetidae, Venturiales, Venturiaceae; apple scab, apple black spot, apple scab, black spot"" ","Cotoneaster, Crataegus laevigata, Malus baccata (Siberian crab apple), Malus domestica (apel, apple), Malus floribunda, Malus, Pyracantha, Pyrus communis (pir, pear), Sorbus, Viburnum","batang (stems (above ground), cabang (trunks), ranting (branches), buah (fruits), bunga (flowers, inflorescences, cones, calyx), daun (leaves), polong (pods), tunas (shoots)","Africa: Egypt, Ethiopia, Ghana, Kenya, Libya, Madagascar, Morocco, South Africa, Zimbabwe America: Argentina, Bolivia, Brazil, Canada, Chile, Colombia, El Salvador, Guatemala, Mexico, Panama, Peru, USA, Uruguay Asia: Afghanistan, Bhutan, China, DPR Korea (North Korea), India, Iran, Iraq, Israel, Japan, Jordan, Lebanon, Pakistan, Republic of Korea (South Korea), Saudi Arabia, Syria, Turkey, Uzbekistan Europe: Austria, Belarus, Belgium, Bulgaria, Croatia, Cyprus, Czechia, Denmark, Faore Island, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Jersey, Lithuania, Malta, Montenegro, Netherlands, Norway, Poland, Portugal, Romania, Russia, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, United Kingdom Oceania: Australia, New Zealand"
